,time,instance_events_type,collection_id,scheduling_class,collection_type,priority,alloc_collection_id,instance_index,machine_id,resource_request
4648,1.45554E+12,6,7.55687E+11,0,0,105,0,1988,66621990,"{'cpus': 0.00662994384765625, 'memory': 0.0041961669921875}"
4649,1.78896E+12,3,39516992187,2,0,0,0,1045,2958224473,"{'cpus': 0.002246856689453125, 'memory': 0.00020885467529296875}"
4650,1.87071E+12,0,20983438470,3,0,200,0,0,4235915281,"{'cpus': 0.1146240234375, 'memory': 0.010162353515625}"
4651,1.04268E+12,6,3.10455E+11,1,1,118,0,37,2.19523E+11,"{'cpus': 0.5830078125, 'memory': 0.2587890625}"
4652,1.07513E+12,5,2.76843E+11,2,0,360,2.71642E+11,645,2.73832E+11,"{'cpus': 0.020294189453125, 'memory': 0.0013027191162109375}"
4653,0,2,22724345459,1,0,200,0,608,56419967,"{'cpus': 0.0081024169921875, 'memory': 0.0078125}"
4654,1.45711E+12,6,7.55687E+11,0,0,105,0,4254,856509884,"{'cpus': 0.00662994384765625, 'memory': 0.00368499755859375}"
4655,7.87377E+11,6,2.7747E+11,3,1,200,0,996,1.38134E+11,"{'cpus': 0.00022029876708984375, 'memory': 0.0005674362182617188}"
4656,0,2,77793016507,2,0,103,0,1426,19365195810,"{'cpus': 0.0016460418701171875, 'memory': 0.000324249267578125}"
4657,2.31978E+11,3,1.28074E+11,2,0,0,0,917,291670456,"{'cpus': 0.00260162353515625, 'memory': 0.00022792816162109375}"
4658,1.7013E+11,0,3.76402E+11,1,0,200,0,2009,2448117213,"{'cpus': 0.017608642578125, 'memory': 0.00394439697265625}"
4659,0,2,35039732574,1,0,200,35039731113,3660,17274673566,"{'cpus': 0.0, 'memory': 0.00016498565673828125}"
4660,9.28739E+11,2,3.81148E+11,1,0,105,0,789,4646883554,"{'cpus': 0.0043182373046875, 'memory': 0.003093719482421875}"
4661,1.07542E+12,5,3.83162E+11,0,0,107,0,978,574704899,"{'cpus': 0.00395965576171875, 'memory': 0.0016155242919921875}"
4662,3.72311E+11,3,3.15269E+11,1,0,200,0,2918,42818889,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
4663,0,0,1.28058E+11,2,0,205,1.28055E+11,1256,1.798E+11,"{'cpus': 0.0008096694946289062, 'memory': 0.002445220947265625}"
4664,0,2,2.1255E+11,0,0,0,0,45,1.73709E+11,"{'cpus': 0.0141754150390625, 'memory': 0.00390625}"
4665,4.3183E+11,6,2.7747E+11,3,1,200,0,564,4681568300,"{'cpus': 0.00022029876708984375, 'memory': 0.0005674362182617188}"
4666,7.23623E+11,1,3.46556E+11,1,0,103,0,1323,2.05191E+11,"{'cpus': 0.04119873046875, 'memory': 0.0104217529296875}"
4667,1.79497E+12,1,7.584E+11,1,0,103,0,16522,291656301,"{'cpus': 0.021881103515625, 'memory': 0.03460693359375}"
4668,1.65485E+12,5,7.84489E+11,1,0,105,0,13143,263782715,"{'cpus': 0.0004405975341796875, 'memory': 0.011016845703125}"
4669,1.0059E+12,3,2.94545E+11,1,0,103,0,5568,1.48036E+11,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
4670,8.14982E+11,5,3.81979E+11,0,0,200,0,6089,1.04791E+11,"{'cpus': 0.003231048583984375, 'memory': 0.0011005401611328125}"
4671,1.03247E+12,5,2.74572E+11,2,0,360,2.71642E+11,990,86694211461,"{'cpus': 0.02020263671875, 'memory': 0.0013027191162109375}"
4672,1.90332E+12,6,4.97548E+11,0,0,103,0,62,22319236286,"{'cpus': 0.024566650390625, 'memory': 0.01483154296875}"
4673,1.69508E+12,0,1.22697E+11,1,0,200,0,5012,13234946108,"{'cpus': 0.013214111328125, 'memory': 0.00521087646484375}"
4674,8.85994E+11,6,3.47865E+11,3,0,0,0,445,9979023693,"{'cpus': 0.04052734375, 'memory': 0.00025463104248046875}"
4675,1.31236E+12,5,3.00864E+11,2,0,360,2.71642E+11,50,2.05367E+11,"{'cpus': 0.02001953125, 'memory': 0.0013027191162109375}"
4676,1.08164E+12,6,2.84638E+11,2,0,103,0,69,3194176942,"{'cpus': 0.009490966796875, 'memory': 0.0046539306640625}"
4677,1.41682E+12,3,3.57677E+11,2,0,360,2.71642E+11,588,4254246467,"{'cpus': 0.019744873046875, 'memory': 0.0013027191162109375}"
4678,1.99521E+12,0,2.36368E+11,0,0,0,0,53712,154954806,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}"
4679,1.45847E+12,6,7.55687E+11,0,0,105,0,9892,1.36403E+11,"{'cpus': 0.00662994384765625, 'memory': 0.00368499755859375}"
4680,2.81757E+11,3,4.58398E+11,1,0,103,0,20798,2.3134E+11,"{'cpus': 0.018402099609375, 'memory': 0.00823974609375}"
4681,1.86868E+12,2,4487952978,3,0,200,0,69,3194178337,"{'cpus': 0.1146240234375, 'memory': 0.017547607421875}"
4682,26450445859,5,2.6029E+11,2,0,360,2.21495E+11,2013,3440453314,"{'cpus': 0.00310516357421875, 'memory': 0.0013027191162109375}"
4683,1.4193E+12,0,2.88497E+11,3,0,200,2.88497E+11,7707,3.46547E+11,"{'cpus': 0.0081024169921875, 'memory': 0.003856658935546875}"
4684,0,2,12949595428,3,1,200,0,187,2.31897E+11,"{'cpus': 0.03338623046875, 'memory': 0.00757598876953125}"
4685,1.93414E+12,0,1.57857E+11,1,0,103,0,1209,10369032533,"{'cpus': 0.030364990234375, 'memory': 0.1041259765625}"
4686,2.47399E+12,0,2.21496E+11,2,0,360,2.21495E+11,1860,85539064,"{'cpus': 0.022247314453125, 'memory': 0.0013027191162109375}"
4687,1.2799E+11,2,3.4802E+11,1,0,200,0,5,2.90007E+11,"{'cpus': 0.0, 'memory': 0.0130157470703125}"
4688,1.13943E+12,2,2.88497E+11,3,0,200,2.88497E+11,9342,3773349950,"{'cpus': 0.0081024169921875, 'memory': 0.003856658935546875}"
4689,1.65755E+12,6,3.13707E+11,3,1,200,0,427,1115642841,"{'cpus': 0.072998046875, 'memory': 0.0134124755859375}"
4690,0,0,3.74676E+11,1,0,105,0,4212,2.96424E+11,"{'cpus': 0.00519561767578125, 'memory': 0.003162384033203125}"
4691,1.04509E+12,3,3.48524E+11,1,0,103,0,763,2.78589E+11,"{'cpus': 0.0147857666015625, 'memory': 0.041259765625}"
4692,2.01487E+11,3,1.28074E+11,2,0,0,0,4617,7368430869,"{'cpus': 0.00260162353515625, 'memory': 0.00022792816162109375}"
4693,1.87993E+12,3,11501329755,3,0,200,0,473,6318221968,"{'cpus': 0.0120697021484375, 'memory': 0.00591278076171875}"
4694,5.3331E+11,0,3.30587E+11,2,0,360,3.30587E+11,528,20737043,"{'cpus': 0.021728515625, 'memory': 0.0013027191162109375}"
4695,0,2,2086375142,3,1,450,0,675,1.41868E+11,"{'cpus': 0.0316162109375, 'memory': 0.003368377685546875}"
4696,1.65876E+12,5,7.84489E+11,1,0,105,0,6311,70449870681,"{'cpus': 0.0004405975341796875, 'memory': 0.011016845703125}"
4697,5.31127E+11,6,3.00373E+11,3,1,200,0,245,8858215327,"{'cpus': 0.003238677978515625, 'memory': 0.0130615234375}"
4698,2.40945E+12,2,3.25505E+11,0,0,0,0,4523,560103347,"{'cpus': 0.016204833984375, 'memory': 0.002605438232421875}"
4699,4.58404E+11,6,4.60017E+11,0,1,116,0,395,43996204375,"{'cpus': 0.01629638671875, 'memory': 0.00362396240234375}"
4700,1.2522E+11,0,7.10255E+11,1,0,103,0,15,1.52895E+11,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
4701,5.87718E+11,3,14423004927,2,0,0,0,969,1.65398E+11,"{'cpus': 0.0012416839599609375, 'memory': 0.000194549560546875}"
4702,8.03555E+11,3,1.28074E+11,2,0,0,0,34,27365706307,"{'cpus': 0.002597808837890625, 'memory': 0.0002231597900390625}"
4703,1.99134E+12,0,8.15323E+11,0,0,0,0,31345,265109851,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}"
4704,2.59586E+12,2,7.54872E+11,2,0,360,6.40849E+11,2413,2.32451E+11,"{'cpus': 0.0145111083984375, 'memory': 0.0013027191162109375}"
4705,1.66571E+12,3,1.28074E+11,2,0,25,0,116,2.47055E+11,"{'cpus': 0.002521514892578125, 'memory': 0.00029850006103515625}"
4706,56410742202,2,2.75445E+11,1,0,117,0,8198,2.34551E+11,"{'cpus': 0.00566864013671875, 'memory': 0.0015621185302734375}"
4707,1.80346E+12,2,7.56111E+11,2,0,360,6.40849E+11,802,2.70632E+11,"{'cpus': 0.013580322265625, 'memory': 0.0013027191162109375}"
4708,2.54087E+12,3,2.7643E+11,2,0,360,2.21495E+11,2434,4754892710,"{'cpus': 0.00710296630859375, 'memory': 0.0013027191162109375}"
4709,1.29632E+11,5,4.5523E+11,2,0,103,0,798,30719304766,"{'cpus': 0.007293701171875, 'memory': 0.00725555419921875}"
4710,9.87681E+11,2,3.11869E+11,0,0,0,0,2062,1.23041E+11,"{'cpus': 0.0141754150390625, 'memory': 0.00390625}"
4711,5.27978E+11,3,2.60726E+11,2,0,360,2.21495E+11,176,1572931187,"{'cpus': 0.0111541748046875, 'memory': 0.0013027191162109375}"
4712,4.31864E+11,6,2.7747E+11,3,1,200,0,725,3448290813,"{'cpus': 0.00022029876708984375, 'memory': 0.0005674362182617188}"
4713,1.45829E+12,6,7.55687E+11,0,0,105,0,3439,67392953515,"{'cpus': 0.00662994384765625, 'memory': 0.00368499755859375}"
4714,3.51837E+11,3,2.94545E+11,1,0,103,0,919,2.99137E+11,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
4715,1.33628E+12,3,25911621841,2,0,0,0,2339,30743539734,"{'cpus': 0.002178192138671875, 'memory': 0.00027179718017578125}"
4716,0,0,2.8601E+11,1,0,200,2.8601E+11,4368,7483467974,"{'cpus': 0.0066070556640625, 'memory': 0.0091400146484375}"
4717,2.28468E+12,0,1.57857E+11,1,0,103,0,310,527518640,"{'cpus': 0.0316162109375, 'memory': 0.1041259765625}"
4718,7.58987E+11,5,7.81076E+11,2,0,360,6.98303E+11,640,1.14053E+11,"{'cpus': 0.011871337890625, 'memory': 0.0013027191162109375}"
4719,1.95935E+12,6,2.37608E+11,2,0,200,0,88,22117146210,"{'cpus': 0.00405120849609375, 'memory': 0.00390625}"
4720,1.44772E+12,0,2.80881E+11,3,0,200,0,1320,3.76658E+11,"{'cpus': 0.0498046875, 'memory': 0.0177001953125}"
4721,1.61801E+11,5,4.55759E+11,2,0,103,0,873,25557387992,"{'cpus': 0.00768280029296875, 'memory': 0.00722503662109375}"
4722,8.45538E+11,3,7.96037E+11,0,0,0,0,7367,52216672382,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
4723,2.09658E+12,3,2.36368E+11,0,0,0,0,6555,42831703258,"{'cpus': 0.016204833984375, 'memory': 0.002605438232421875}"
4724,1.50629E+11,6,2.19841E+11,0,0,103,0,6,34203982689,"{'cpus': 0.0455322265625, 'memory': 0.0056610107421875}"
4725,0,0,96110857594,3,0,200,96110842409,6421,2195303774,"{'cpus': 0.0135650634765625, 'memory': 0.0094757080078125}"
4726,2.49198E+12,3,3.26996E+11,0,0,0,0,59987,10632578868,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
4727,0,2,2.1255E+11,1,0,117,0,885,34315494472,"{'cpus': 0.0008096694946289062, 'memory': 0.002445220947265625}"
4728,1.82024E+12,2,96110849886,1,0,200,96110842409,2941,86692798232,"{'cpus': 0.0, 'memory': 0.00016498565673828125}"
4729,98205029747,3,14423004927,2,0,0,0,1319,29952651284,"{'cpus': 0.0012416839599609375, 'memory': 0.000213623046875}"
4730,2.28193E+12,3,3.25505E+11,0,0,0,0,1791,559843640,"{'cpus': 0.00566864013671875, 'memory': 0.001888275146484375}"
4731,8.01025E+11,3,4.73376E+11,1,0,103,0,11297,139020179,"{'cpus': 0.0141754150390625, 'memory': 0.0077972412109375}"
4732,9.66817E+11,2,2.94545E+11,1,0,103,0,185,3.00552E+11,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
4733,0,2,19727789660,3,0,200,0,371,29942134791,"{'cpus': 0.1146240234375, 'memory': 0.0148468017578125}"
4734,1.53353E+12,2,7.56111E+11,2,0,360,6.40849E+11,67,7.49218E+11,"{'cpus': 0.019500732421875, 'memory': 0.0013027191162109375}"
4735,4.06603E+11,3,2.60726E+11,2,0,360,2.21495E+11,118,11906,"{'cpus': 0.010009765625, 'memory': 0.0013027191162109375}"
4736,1.0677E+12,2,7.38062E+11,2,0,360,6.40849E+11,650,4.17029E+11,"{'cpus': 0.017425537109375, 'memory': 0.0013027191162109375}"
4737,1.83159E+12,2,4.95154E+11,0,0,103,0,3365,25557800293,"{'cpus': 0.017608642578125, 'memory': 0.0101776123046875}"
4738,1.67029E+12,3,3.14894E+11,0,0,0,0,1225,839714415,"{'cpus': 0.0081024169921875, 'memory': 0.0078125}"
4739,0,0,54687713003,3,0,103,0,3398,144168258,"{'cpus': 0.0016193389892578125, 'memory': 0.003253936767578125}"
4740,1.72753E+12,6,2.87661E+11,1,0,103,0,202,10451411463,"{'cpus': 0.005462646484375, 'memory': 0.015472412109375}"
4741,7.74652E+11,2,3.08412E+11,0,0,103,0,7880,1697095148,"{'cpus': 0.00440216064453125, 'memory': 0.002979278564453125}"
4742,5.72659E+11,6,4.61154E+11,1,0,103,0,29,17858637836,"{'cpus': 0.0081024169921875, 'memory': 0.0104217529296875}"
4743,1.88531E+11,5,3.30587E+11,2,0,360,3.30587E+11,1479,1.02983E+11,"{'cpus': 0.021728515625, 'memory': 0.0013027191162109375}"
4744,0,2,1.45248E+11,3,0,103,0,1029,41482107445,"{'cpus': 0.06182861328125, 'memory': 0.00609588623046875}"
4745,2.34217E+12,2,2.94545E+11,1,0,103,0,70,8502711558,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
4746,95772239993,5,3.59852E+11,2,0,360,3.30587E+11,893,77442774614,"{'cpus': 0.010711669921875, 'memory': 0.0013027191162109375}"
4747,7.23623E+11,1,3.46556E+11,1,0,103,0,10752,2194125299,"{'cpus': 0.04119873046875, 'memory': 0.0104217529296875}"
4748,1.37698E+12,5,3.48547E+11,2,0,360,2.71642E+11,426,123084178,"{'cpus': 0.020172119140625, 'memory': 0.0013027191162109375}"
4749,0,2,1632087718,3,0,200,0,1068,21218150,"{'cpus': 0.105712890625, 'memory': 0.0416259765625}"
4750,2.60347E+11,2,3.4802E+11,1,0,200,0,5,20988074,"{'cpus': 0.0, 'memory': 0.0130157470703125}"
4751,1.99889E+12,0,2.36368E+11,0,0,0,0,36638,2.11696E+11,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}"
4752,1.82551E+12,6,1.56922E+11,3,1,200,0,118,263445473,"{'cpus': 0.17431640625, 'memory': 0.078125}"
4753,0,2,2371258846,3,0,200,2371258705,1541,11340024,"{'cpus': 0.084228515625, 'memory': 0.008575439453125}"
4754,2.07168E+12,2,8.00553E+11,2,0,360,6.98303E+11,1613,19535091877,"{'cpus': 0.012603759765625, 'memory': 0.0013027191162109375}"
4755,1.45466E+12,6,7.55687E+11,0,0,105,0,3240,294464553,"{'cpus': 0.00662994384765625, 'memory': 0.00368499755859375}"
4756,1.01763E+11,5,2.60267E+11,2,0,360,2.21495E+11,2456,23743272606,"{'cpus': 0.00542449951171875, 'memory': 0.0013027191162109375}"
4757,2.41865E+12,2,4.99905E+11,2,0,103,0,8601,20291232056,"{'cpus': 0.0084228515625, 'memory': 0.0039215087890625}"
4758,9.86377E+11,2,2.76843E+11,2,0,360,2.71642E+11,592,3.46549E+11,"{'cpus': 0.018096923828125, 'memory': 0.0013027191162109375}"
4759,2.37446E+12,6,3.22848E+11,3,1,200,0,396,10622298196,"{'cpus': 0.072998046875, 'memory': 0.0134124755859375}"
4760,1.98378E+12,2,2.36368E+11,0,0,0,0,19837,1.72887E+11,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}"
4761,0,0,1.22697E+11,1,0,200,0,2589,5572131781,"{'cpus': 0.002552032470703125, 'memory': 0.00598907470703125}"
4762,45529371612,5,2.21495E+11,2,0,360,2.21495E+11,1890,44731983,"{'cpus': 0.00316619873046875, 'memory': 0.0013027191162109375}"
4763,1.08194E+12,6,2.84638E+11,2,0,103,0,13,2.82474E+11,"{'cpus': 0.009490966796875, 'memory': 0.0046539306640625}"
4764,82843282056,3,1.05143E+11,2,0,200,0,1115,3444613571,"{'cpus': 0.0066070556640625, 'memory': 0.003253936767578125}"
4765,0,2,54687713003,3,0,103,0,3544,17009666897,"{'cpus': 0.0016193389892578125, 'memory': 0.003253936767578125}"
4766,0,2,23157217873,3,0,200,0,112,28538568875,"{'cpus': 0.002025604248046875, 'memory': 0.0014667510986328125}"
4767,2.57017E+11,3,1.28074E+11,2,0,0,0,4516,5.88386E+11,"{'cpus': 0.00260162353515625, 'memory': 0.00022792816162109375}"
4768,6.14779E+11,3,2.61379E+11,2,0,360,2.21495E+11,273,1.69023E+11,"{'cpus': 0.011077880859375, 'memory': 0.0013027191162109375}"
4769,2.35473E+12,6,3.68969E+11,0,0,118,0,1003,10049914719,"{'cpus': 0.01214599609375, 'memory': 0.00650787353515625}"
4770,5.60036E+11,3,2.7643E+11,2,0,360,2.21495E+11,2137,33468073607,"{'cpus': 0.0111236572265625, 'memory': 0.0013027191162109375}"
4771,1.69071E+12,2,7.93077E+11,1,0,200,0,11252,1135529957,"{'cpus': 0.0005283355712890625, 'memory': 0.0094757080078125}"
4772,1.08196E+12,5,3.83174E+11,0,0,107,0,1544,22459155629,"{'cpus': 0.00395965576171875, 'memory': 0.0016155242919921875}"
4773,2.50816E+12,3,14423004927,2,0,0,0,969,31482570292,"{'cpus': 0.001171112060546875, 'memory': 0.000194549560546875}"
4774,5.80038E+11,2,7.10255E+11,1,0,103,0,13722,29182547810,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
4775,1.68615E+12,6,2.28864E+11,2,1,360,0,957,29945872048,"{'cpus': 0.104736328125, 'memory': 0.0390625}"
4776,8.8134E+11,3,7.96037E+11,0,0,0,0,22022,1374494,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
4777,1.27434E+12,6,4.7882E+11,0,1,116,0,442,91133069,"{'cpus': 0.01629638671875, 'memory': 0.00341796875}"
4778,5.39846E+11,1,7.88035E+11,1,0,105,0,2091,1.14937E+11,"{'cpus': 0.0049285888671875, 'memory': 0.0142822265625}"
4779,1.35726E+12,5,3.58271E+11,2,0,103,0,140,10729735767,"{'cpus': 0.15234375, 'memory': 0.0849609375}"
4780,3.28203E+11,3,1.28074E+11,2,0,0,0,4516,2.10794E+11,"{'cpus': 0.00260162353515625, 'memory': 0.00022792816162109375}"
4781,1.68592E+12,0,7.93077E+11,1,0,200,0,1324,5570002240,"{'cpus': 0.0005283355712890625, 'memory': 0.0094757080078125}"
4782,2.02398E+12,2,3.59664E+11,1,0,103,0,885,2832910577,"{'cpus': 0.00598907470703125, 'memory': 0.03289794921875}"
4783,1.73639E+12,5,7.58041E+11,0,0,103,0,3428,3.28213E+11,"{'cpus': 0.009368896484375, 'memory': 0.00255584716796875}"
4784,4.0333E+11,3,3.79491E+11,1,0,103,0,4495,20968054,"{'cpus': 0.002288818359375, 'memory': 0.004364013671875}"
4785,2.35016E+12,0,2.94545E+11,1,0,103,0,1540,3.11863E+11,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
4786,1.09477E+11,0,2.76564E+11,2,0,360,2.21495E+11,1718,17904466598,"{'cpus': 0.0142364501953125, 'memory': 0.0013027191162109375}"
4787,0,2,1.45248E+11,3,0,103,0,1249,42481057991,"{'cpus': 0.03900146484375, 'memory': 0.00732421875}"
4788,1.39862E+12,3,4.94453E+11,1,0,103,0,21718,28504411908,"{'cpus': 0.00678253173828125, 'memory': 0.00380706787109375}"
4789,2.41936E+11,1,7.39764E+11,1,0,105,0,966,1.75787E+11,"{'cpus': 0.011932373046875, 'memory': 0.154052734375}"
4790,4.71978E+11,3,2.60726E+11,2,0,360,2.21495E+11,950,4203729661,"{'cpus': 0.0105743408203125, 'memory': 0.0013027191162109375}"
4791,1.98594E+12,6,8.16681E+11,0,0,103,0,269,3647828304,"{'cpus': 0.00598907470703125, 'memory': 0.00128173828125}"
4792,0,2,8236597296,3,0,200,0,189,1.69322E+11,"{'cpus': 0.010833740234375, 'memory': 0.002651214599609375}"
4793,14332939455,5,2.21496E+11,2,0,360,2.21495E+11,262,3656083915,"{'cpus': 0.00643157958984375, 'memory': 0.0013027191162109375}"
4794,0,2,4982357443,3,0,200,0,1739,92053875702,"{'cpus': 0.04052734375, 'memory': 0.0015621185302734375}"
4795,2.46643E+12,3,14423004927,2,0,0,0,1021,17005681697,"{'cpus': 0.001171112060546875, 'memory': 0.000194549560546875}"
4796,3.9278E+11,3,7.73871E+11,0,0,0,0,26065,263752537,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
4797,1.65644E+12,5,7.84489E+11,1,0,105,0,13111,3699795548,"{'cpus': 0.0004405975341796875, 'memory': 0.011016845703125}"
4798,54550949811,2,4741149103,2,0,200,0,8240,20321128185,"{'cpus': 0.00131988525390625, 'memory': 0.00036525726318359375}"
4799,1.86344E+12,0,93247928673,3,0,200,0,12421,2.1147E+11,"{'cpus': 0.03521728515625, 'memory': 0.0106201171875}"
4800,1.07541E+12,5,3.83162E+11,0,0,107,0,465,2958237554,"{'cpus': 0.00395965576171875, 'memory': 0.0016155242919921875}"
4801,0,2,3.61049E+11,1,0,105,0,357,3.59828E+11,"{'cpus': 0.0066070556640625, 'memory': 0.00521087646484375}"
4802,0,0,93247928673,3,0,200,0,17741,19965530626,"{'cpus': 0.003238677978515625, 'memory': 0.00390625}"
4803,4.70602E+11,6,3.00068E+11,3,1,200,0,16,2.75001E+11,"{'cpus': 0.0008144378662109375, 'memory': 0.0018100738525390625}"
4804,3.99444E+11,6,3.3293E+11,0,0,103,0,156,20320718023,"{'cpus': 0.03240966796875, 'memory': 0.0084686279296875}"
4805,8.45538E+11,3,7.96037E+11,0,0,0,0,4745,13862869408,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
4806,1.43305E+12,5,4.94775E+11,2,0,103,0,861,28533603169,"{'cpus': 0.00921630859375, 'memory': 0.00632476806640625}"
4807,0,2,96110849886,1,0,200,96110842409,3231,3192758070,"{'cpus': 0.0153961181640625, 'memory': 0.005859375}"
4808,0,2,4578802523,3,0,200,4578801694,2274,6319925914,"{'cpus': 0.002025604248046875, 'memory': 0.0013790130615234375}"
4809,0,2,906112367,2,0,200,0,1115,2.73486E+11,"{'cpus': 0.0014095306396484375, 'memory': 0.00027561187744140625}"
4810,2.49658E+12,3,2.40053E+11,0,0,0,0,39312,145010696,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
4811,1.27282E+12,6,7.54196E+11,0,0,105,0,2473,310997552,"{'cpus': 0.0032196044921875, 'memory': 0.002101898193359375}"
4812,2.60041E+12,2,2.78144E+11,2,0,360,2.21495E+11,1168,2846962378,"{'cpus': 0.01580810546875, 'memory': 0.0013027191162109375}"
4813,2.61667E+12,3,18969594144,3,0,200,18969593914,448,6338972,"{'cpus': 0.0616455078125, 'memory': 0.01959228515625}"
4814,1.22864E+12,5,3.48547E+11,2,0,360,2.71642E+11,820,3.46549E+11,"{'cpus': 0.020172119140625, 'memory': 0.0013027191162109375}"
4815,9.81277E+11,0,1.57857E+11,1,0,103,0,1026,2.75078E+11,"{'cpus': 0.03466796875, 'memory': 0.1041259765625}"
4816,1.97099E+12,0,2.36368E+11,0,0,0,0,75356,391437494,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}"
4817,1.3326E+12,5,3.48792E+11,2,0,360,2.71642E+11,359,2289448236,"{'cpus': 0.0189208984375, 'memory': 0.0013027191162109375}"
4818,2.41442E+12,3,14423004927,2,0,0,0,736,30290233823,"{'cpus': 0.001171112060546875, 'memory': 0.0001926422119140625}"
4819,1.97021E+12,2,2.36368E+11,0,0,0,0,19760,4236232523,"{'cpus': 0.0081024169921875, 'memory': 0.003612518310546875}"
4820,6.71849E+11,6,2.81737E+11,1,1,101,0,628,4702617631,"{'cpus': 0.0316162109375, 'memory': 0.003368377685546875}"
4821,7.89427E+11,5,3.81904E+11,0,0,200,0,6975,1.98556E+11,"{'cpus': 0.0073089599609375, 'memory': 0.00643157958984375}"
4822,2.54023E+12,2,7.9893E+11,2,0,360,6.98303E+11,1423,19534345781,"{'cpus': 0.012847900390625, 'memory': 0.0013027191162109375}"
4823,10553488416,5,2.21495E+11,2,0,360,2.21495E+11,807,17657213946,"{'cpus': 0.00677490234375, 'memory': 0.0013027191162109375}"
4824,0,2,2.71367E+11,3,0,200,2.71367E+11,446,6322914153,"{'cpus': 0.0008802413940429688, 'memory': 0.000885009765625}"
4825,7.52668E+11,2,7.37254E+11,2,0,360,6.40849E+11,620,74096712,"{'cpus': 0.0130615234375, 'memory': 0.0013027191162109375}"
4826,55175300414,2,4.52293E+11,2,0,360,3.69592E+11,1888,45458954709,"{'cpus': 0.017669677734375, 'memory': 0.0013027191162109375}"
4827,1.50629E+12,6,3.58931E+11,0,0,103,0,2343,2288948812,"{'cpus': 0.0018482208251953125, 'memory': 0.0012454986572265625}"
4828,5.53924E+11,3,3.10459E+11,1,0,200,0,10938,2.61327E+11,"{'cpus': 0.00566864013671875, 'memory': 0.00262451171875}"
4829,1.40878E+12,3,39516992187,2,0,0,0,3033,22459126858,"{'cpus': 0.002162933349609375, 'memory': 0.00020885467529296875}"
4830,0,2,1.37614E+11,3,0,103,0,1575,1.65395E+11,"{'cpus': 0.0007047653198242188, 'memory': 0.0010395050048828125}"
4831,1.72491E+12,6,2.35717E+11,0,0,103,0,225,144223205,"{'cpus': 0.05694580078125, 'memory': 0.00528717041015625}"
